,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age,Sex_F,Sex_I,Sex_M
2027,1.45,1.125,0.4,24.59319125,11.15552825,6.2652395,6.0951425,9,False,False,True
2028,1.225,0.9125,0.325,19.37688325,4.6776675,3.72795925,5.8116475,21,True,False,False
2029,1.25,0.9625,0.325,21.772416,7.44174375,2.6932025,7.654365,13,True,False,False
2030,1.6875,1.275,0.375,33.92017675,13.4660125,8.618248,10.942907,11,True,False,False
2031,1.2375,0.9375,0.3875,27.669112,12.757275,6.47786075,7.01650125,9,False,False,True
2032,1.475,1.15,0.3625,25.55707425,11.8784405,5.06038575,7.37087,11,False,True,False
2033,1.5375,1.2625,0.4125,33.0838665,13.87708025,8.37727725,9.7805775,10,False,False,True
2034,1.4,1.05,0.35,23.7285315,11.736693,6.066793,5.6699,8,False,True,False
2035,1.6,1.275,0.4125,42.127357,21.53144525,9.412034,9.1001895,8,True,False,False
2036,1.6125,1.25,0.4,35.33765175,15.52135125,9.2702865,8.50485,10,True,False,False
2037,1.05,0.8,0.275,10.27669375,4.932813,1.80019325,2.9766975,7,False,True,False
2038,1.4875,1.2375,0.5875,38.725417,14.35902175,6.2085405,14.74174,13,True,False,False
2039,1.425,1.15,0.375,29.41260625,15.35125425,5.76912325,7.087375,9,False,False,True
2040,1.1375,0.85,0.3375,13.097469,4.74854125,4.479221,3.40194,9,False,False,True
2041,0.8125,0.65,0.225,5.42892925,2.4097075,1.020582,1.757669,7,True,False,False
2042,0.5,0.3875,0.1,1.23320325,0.43941725,0.2551455,0.1984465,4,False,True,False
2043,1.3375,1.05,0.3125,21.659018,8.845044,4.26659975,7.5126175,11,False,False,True
2044,1.25,0.9375,0.325,20.4399895,8.66077225,4.89028875,6.23689,14,False,False,True
2045,0.9125,0.6875,0.225,6.64795775,3.061746,1.4458245,1.77184375,7,False,True,False
2046,1.425,1.0875,0.425,24.7491135,10.829509,5.1879585,7.66853975,10,False,False,True
2047,1.1125,0.8375,0.35,12.94154675,5.06038575,3.231843,3.96893,11,True,False,False
2048,0.8125,0.6125,0.1875,4.23825025,1.71514475,0.9355335,1.2757275,5,False,True,False
2049,1.375,1.0625,0.3375,18.597272,7.2858215,4.819415,5.7549485,10,False,True,False
2050,1.875,1.4125,0.5375,54.941331,21.92833825,13.67863375,16.3009625,11,True,False,False
2051,1.1,0.85,0.2625,10.4609655,4.649318,2.26796,2.87747425,5,False,True,False
2052,0.925,0.6875,0.35,6.27941425,2.7499015,1.28990225,1.74349425,6,False,True,False
2053,1.6125,1.3,0.45,36.4291075,16.37183625,9.979024,8.9867915,9,True,False,False
2054,1.5125,1.225,0.4125,31.87901275,13.947954,6.293589,10.07824725,11,False,False,True
2055,0.9,0.6625,0.225,5.85417175,2.211261,1.6159215,1.70097,8,True,False,False
2056,1.4125,1.125,0.4875,28.44872325,11.509897,7.10154975,8.0796075,15,True,False,False
2057,1.1125,0.8125,0.25,10.716111,5.08873525,2.83495,2.5231055,7,False,True,False
2058,1.25,0.9875,0.35,17.61921425,8.29222875,3.41611475,5.5281525,9,False,True,False
2059,1.25,0.95,0.3125,16.3576615,7.6260155,3.58621175,4.35164825,9,False,False,True
2060,1.775,1.35,0.5125,44.80638475,22.736299,8.1363065,12.3320325,10,True,False,False
2061,1.9125,1.5,0.55,65.260549,28.5479465,14.4298955,17.59086475,12,False,False,True
2062,1.275,0.975,0.3125,16.9246515,8.3064035,3.58621175,4.40834725,8,False,True,False
2063,1.3625,1.0375,0.4,21.87163925,7.711064,4.12485225,7.83863675,10,True,False,False
2064,1.5375,1.2625,0.4125,37.98833,15.06775925,7.98038425,11.623295,12,False,False,True
2065,0.9375,0.7,0.2125,6.08096775,2.42388225,1.37495075,2.041164,7,False,True,False
2066,0.9875,0.75,0.2625,9.56795625,4.06815325,2.14038725,2.778251,12,True,False,False
2067,1.4375,1.1125,0.35,26.6768795,10.90038275,7.144074,8.0796075,9,True,False,False
2068,1.4875,1.1,0.3375,27.328918,14.18892475,4.86193925,7.29999625,10,True,False,False
2069,1.4125,1.125,0.4625,26.32251075,8.561549,5.11708475,7.5126175,12,True,False,False
2070,1.1375,0.875,0.2625,11.3681495,4.46504625,2.3530085,3.8271825,9,False,False,True
2071,1.075,0.8125,0.2875,10.95708175,4.18155125,3.01922175,3.118445,11,True,False,False
2072,1.225,0.975,0.375,16.2442635,6.3786375,3.515338,4.819415,21,False,False,True
2073,1.125,0.9,0.3125,14.35902175,6.293589,2.9766975,4.53592,10,True,False,False
2074,1.15,0.825,0.375,15.09610875,5.91087075,5.11708475,3.5436875,10,True,False,False
2075,1.525,1.125,0.375,24.6924145,11.5382465,5.20213325,7.087375,10,False,False,True
2076,0.7125,0.525,0.1875,3.35941575,1.5592225,0.80796075,1.13398,7,False,False,True
2077,1.25,0.95,0.3875,18.71067,7.52679225,3.86970675,6.0951425,19,False,False,True
2078,1.5625,1.2,0.45,34.6714385,16.0174675,8.43397625,9.56795625,10,False,False,True
2079,1.125,0.8875,0.2875,13.5794105,6.02426875,2.96252275,4.252425,8,False,False,True
2080,1.375,1.1125,0.3625,22.1976585,8.63242275,4.4508715,7.5126175,11,False,True,False
2081,1.2875,1.0875,0.3625,24.99008425,8.278054,5.839997,7.2291225,10,False,False,True
2082,1.375,1.0375,0.3375,21.9708625,8.561549,5.0745605,7.37087,23,True,False,False
2083,1.225,0.9875,0.35,15.5638755,6.27941425,3.61456125,4.252425,11,False,False,True
2084,1.55,1.225,0.4,30.220567,12.643877,6.973977,8.6465975,11,False,True,False
2085,1.4375,1.125,0.3625,24.720764,13.25339125,5.10291,6.1518415,9,False,True,False
2086,1.6125,1.2875,0.4,33.57998275,14.344847,8.8166945,9.4970825,9,False,False,True
2087,1.625,1.25,0.4125,32.44600275,13.7495075,6.180191,10.3475675,12,True,False,False
2088,1.425,1.1125,0.375,28.2077525,14.288148,5.2446575,7.10154975,9,True,False,False
2089,1.5125,1.225,0.3875,32.6869735,14.2597985,7.10154975,8.3631025,15,False,False,True
2090,0.7625,0.5625,0.175,4.20990075,1.65844575,0.94970825,1.2757275,7,True,False,False
2091,1.75,1.325,0.475,37.37881575,15.535526,6.6054335,11.90679,18,False,False,True
2092,1.4875,1.175,0.3875,34.06192425,13.947954,10.95708175,7.5126175,10,False,False,True
2093,0.6,0.4375,0.1625,1.88524175,0.8788345,0.38271825,0.4819415,3,False,True,False
2094,1.775,1.375,0.5,53.99162275,25.004259,12.47378,14.17475,13,False,False,True
2095,1.5625,1.175,0.45,32.205032,12.7856245,9.19941275,8.6465975,11,False,False,True
2096,1.5375,1.2125,0.4,32.81454625,14.18892475,7.07320025,8.9300925,10,True,False,False
2097,0.9375,0.6875,0.225,6.747181,3.04757125,1.54504775,1.984465,6,False,True,False
2098,1.7,1.25,0.4625,49.3564795,21.72989175,9.22776225,13.28174075,12,True,False,False
2099,1.475,1.1125,0.3375,21.87163925,9.298636,4.94698775,6.520385,9,False,True,False
2100,1.4375,1.125,0.325,22.2543575,9.015141,5.4714535,6.42116175,9,False,False,True
2101,1.325,0.9875,0.325,16.3009625,7.0023265,3.2601925,5.1879585,9,False,True,False
2102,1.45,1.15,0.375,31.62386725,15.80484625,6.39281225,8.221355,7,True,False,False
2103,1.175,0.95,0.3125,13.73533275,5.9817445,3.04757125,4.025629,6,False,True,False
2104,1.225,0.9375,0.3125,15.43630275,7.9095105,3.2601925,3.685435,8,False,True,False
2105,1.225,1.0,0.2875,16.1308655,7.257472,3.75630875,4.1106775,9,True,False,False
2106,1.3625,1.075,0.4125,22.736299,8.32057825,5.1879585,7.93786,11,True,False,False
2107,1.2625,0.95,0.3625,18.4555245,8.32057825,5.386405,4.819415,12,True,False,False
2108,1.025,0.775,0.225,9.6104805,4.3941725,1.97029025,2.551455,7,False,True,False
2109,1.375,1.125,0.4375,31.14192575,10.67358675,6.0951425,11.3398,14,False,False,True
2110,1.4625,1.1875,0.4625,27.17299575,11.75086775,4.57844425,9.355335,11,True,False,False
2111,1.025,0.8375,0.2875,12.48795475,5.386405,2.4097075,3.8271825,8,False,False,True
2112,1.675,1.3625,0.4375,48.3925965,19.83047525,10.9712565,16.3009625,13,True,False,False
2113,1.5625,1.225,0.275,32.205032,14.92601175,5.42892925,8.29222875,9,True,False,False
2114,1.2875,0.9625,0.3125,17.33571925,9.00096625,3.58621175,4.252425,8,False,True,False
2115,1.5375,1.1875,0.3875,28.462898,12.68640125,5.4714535,8.20718025,10,True,False,False
2116,1.025,0.8375,0.2625,9.36950975,3.98310475,1.814368,2.9766975,7,False,True,False
2117,0.975,0.75,0.2625,7.3425205,2.70737725,1.077281,2.4097075,8,False,True,False
2118,1.3125,1.0,0.325,17.633389,7.52679225,4.1673765,5.216308,9,False,False,True
2119,1.55,1.25,0.5,34.6147395,13.05494475,7.4559185,12.190285,12,False,False,True
2120,1.2875,0.9,0.3125,13.39513875,5.14543425,3.5436875,3.912231,9,False,True,False
2121,0.7875,0.6,0.2125,4.86193925,2.0128145,0.97805775,1.51669825,7,False,True,False
2122,1.475,1.25,0.4125,31.31202275,12.94154675,6.87475375,9.63883,15,False,False,True
2123,1.175,0.9375,0.3,15.77649675,6.406987,3.458639,5.5281525,12,False,False,True
2124,1.6875,1.3,0.4375,42.354153,20.87940675,8.66077225,10.489315,9,True,False,False
2125,1.4,1.1125,0.4125,29.15746075,12.85649825,7.1724235,7.7961125,11,False,True,False
2126,1.8,1.4875,0.5625,55.8201655,22.80717275,11.9918385,18.71067,16,True,False,False
2127,1.575,1.2625,0.4125,30.1922175,13.02659525,6.123492,8.9300925,12,True,False,False
2128,1.5,1.1875,0.475,30.83008125,11.4248485,7.52679225,9.2135875,14,False,False,True
2129,1.6,1.25,0.45,42.51007525,16.8112535,8.901743,12.2186345,11,True,False,False
2130,1.375,0.9625,0.325,20.62426125,9.7238785,4.60679375,5.386405,8,False,False,True
2131,0.7625,0.6125,0.1875,4.422522,1.91359125,1.077281,1.2757275,7,False,True,False
2132,1.2875,1.0625,0.3625,26.54930675,14.0897015,5.1312595,6.19436575,8,False,False,True
2133,1.575,1.2875,0.3875,35.6920205,11.63746975,5.5848515,11.623295,13,False,False,True
2134,1.5375,1.2375,0.5,34.5580405,15.989118,6.4353365,11.01378075,10,False,False,True
2135,1.325,1.025,0.325,19.74542675,8.561549,5.48562825,5.6699,10,True,False,False
2136,1.325,1.0625,0.325,21.75824125,11.8784405,3.41611475,5.953395,9,False,True,False
2137,1.325,0.9875,0.3625,21.9708625,8.731646,4.7910655,7.2291225,7,True,False,False
2138,1.3125,1.0625,0.3,19.901349,9.45455825,4.15320175,6.23689,12,False,False,True
2139,1.0625,0.7875,0.3125,9.99319875,3.21766825,1.60174675,3.685435,18,False,False,True
2140,1.6375,1.15,0.4,42.354153,19.54698025,9.3836845,5.17378375,9,True,False,False
2141,1.1625,0.8875,0.2875,13.33843975,5.54232725,3.345241,3.572037,7,True,False,False
2142,0.8625,0.7125,0.25,6.30776375,2.45223175,1.644271,2.1262125,8,False,True,False
2143,1.4625,1.1625,0.375,27.78251,12.23280925,7.21494775,7.0023265,9,False,False,True
2144,1.1125,0.8625,0.325,11.55242125,3.86970675,1.82854275,5.10291,11,False,True,False
2145,1.4375,1.15,0.475,28.179403,11.113004,6.87475375,9.63883,13,True,False,False
2146,1.25,0.95,0.35,18.01610725,7.8528115,4.0539785,5.06038575,8,True,False,False
2147,1.3125,1.0,0.325,19.83047525,8.83086925,3.7137845,6.3219385,9,True,False,False
2148,1.55,1.2125,0.55,42.8360945,14.44407025,8.051258,14.458245,17,True,False,False
2149,0.9375,0.7125,0.225,7.2858215,2.96252275,1.757669,2.1262125,7,False,True,False
2150,1.45,1.175,0.4125,28.27862625,11.15552825,6.860579,9.355335,10,False,False,True
2151,0.9125,0.7375,0.2,7.24329725,2.7499015,1.2190285,2.83495,7,False,False,True
2152,1.4625,1.275,0.4,34.529691,18.1153305,6.8322295,8.50485,11,False,False,True
2153,1.5375,1.2,0.4375,31.694741,12.643877,9.05766525,8.50485,9,False,False,True
2154,1.5625,1.3125,0.5375,44.69298675,14.50076925,7.35669525,18.8524175,16,True,False,False
2155,1.3,0.95,0.3125,15.71979775,8.164656,3.67126025,4.7343665,8,False,True,False
2156,1.575,1.3125,0.4875,37.23706825,13.99047825,7.27164675,13.1825175,10,False,False,True
2157,1.625,1.2375,0.4,36.967748,16.159215,8.845044,10.56018875,9,False,False,True
2158,1.175,0.9375,0.3,17.05222425,7.83863675,4.12485225,3.8271825,8,True,False,False
2159,1.2875,1.0,0.3375,19.74542675,9.07184,3.55786225,4.9611625,9,False,True,False
2160,1.725,1.375,0.45,47.95317925,18.86659225,11.396499,14.17475,11,False,False,True
2161,1.375,1.075,0.4,26.35086025,8.9867915,4.91863825,10.0640725,13,False,False,True
2162,1.3375,1.0875,0.4,22.97726975,8.94426725,5.08873525,6.80388,10,True,False,False
2163,1.4125,1.1,0.4625,25.7696955,9.752228,6.59125875,7.2291225,15,False,False,True
2164,1.4125,1.15,0.375,24.84833675,9.79475225,5.45727875,7.7961125,10,True,False,False
2165,1.5,1.175,0.375,26.138239,10.2908685,5.499803,8.6465975,10,True,False,False
2166,1.1,0.8125,0.225,9.922325,4.195726,1.8994165,2.9766975,7,False,True,False
2167,1.3875,1.0,0.325,20.05727125,9.412034,4.49339575,5.10291,7,False,False,True
2168,1.425,1.15,0.35,27.03124825,12.65805175,5.85417175,6.9456275,12,False,False,True
2169,1.3625,1.05,0.3,22.29688175,11.4248485,5.2446575,4.819415,7,False,False,True
2170,1.0625,0.8125,0.2375,10.73028575,4.83358975,2.26796,2.83495,7,False,False,True
2171,1.4375,1.0625,0.3375,22.58037675,10.319218,5.556502,6.7755305,10,False,True,False
2172,1.375,1.0625,0.3375,24.13959925,10.262519,5.556502,7.654365,14,True,False,False
2173,1.7375,1.35,0.4875,47.9390045,21.772416,10.2908685,13.48018725,11,False,False,True
2174,1.0875,0.8125,0.275,10.4042665,4.52174525,2.26796,2.9766975,6,False,True,False
2175,1.075,0.825,0.2375,9.63883,3.72795925,2.4097075,3.175144,14,False,False,True
2176,1.6,1.25,0.375,30.34813975,10.5176645,7.66853975,10.20582,8,True,False,False
2177,1.05,0.8,0.2875,11.5949455,5.82582225,2.65067825,2.9766975,8,False,True,False
2178,1.0375,0.7875,0.3,11.38232425,5.6415505,2.4664065,2.7499015,8,False,False,True
2179,0.8,0.6375,0.25,4.97533725,2.0695135,1.17650425,1.8427175,7,False,True,False
2180,0.9875,0.75,0.225,7.1724235,3.27436725,1.417475,2.1262125,6,False,True,False
2181,0.7,0.525,0.1625,3.1467945,1.20485375,0.80796075,0.850485,6,False,True,False
2182,1.275,0.925,0.525,33.5374585,14.401546,8.278054,9.7238785,9,True,False,False
2183,1.35,1.0375,0.425,24.9192105,9.6104805,5.896696,7.2291225,10,False,False,True
2184,1.15,0.875,0.2625,10.50348975,4.46504625,2.1829115,3.231843,9,False,True,False
2185,1.425,1.125,0.4,24.42309425,10.56018875,6.16601625,7.2291225,12,False,False,True
2186,1.25,1.0125,0.3875,21.885814,9.808927,4.35164825,6.9456275,12,False,False,True
2187,1.2875,0.975,0.35,15.74814725,5.6699,3.21766825,6.33611325,12,False,True,False
2188,0.6875,0.4875,0.1625,3.005047,1.530873,0.56699,0.793786,6,False,True,False
2189,1.1625,0.8125,0.35,21.58814425,10.262519,4.35164825,5.9250455,10,False,True,False
2190,1.625,1.2625,0.4125,32.88542,13.56523575,7.767763,9.8939755,11,True,False,False
2191,1.45,1.0875,0.35,27.0170735,13.4660125,6.13766675,5.93922025,9,True,False,False
2192,1.6,1.25,0.425,41.23434775,18.200379,10.13494625,10.035723,9,False,False,True
2193,1.675,1.375,0.3875,44.395317,24.323871,9.6104805,10.035723,10,True,False,False
2194,0.85,0.625,0.1875,5.00368675,2.22543575,1.14815475,1.417475,7,False,True,False
2195,1.2375,0.95,0.3,16.2442635,7.52679225,3.64291075,4.082328,7,True,False,False
2196,1.6625,1.2875,0.4625,38.00250475,15.86154525,8.3064035,12.40290625,11,True,False,False
2197,0.9375,0.675,0.3375,16.9246515,7.711064,3.7137845,4.74854125,7,True,False,False
2198,1.4375,1.125,0.425,26.40755925,10.149121,6.08096775,7.37087,13,False,True,False
2199,1.0,0.6625,0.25,7.86698625,3.52951275,1.71514475,2.26796,9,False,True,False
2200,1.4875,1.1375,0.375,29.596878,14.685041,6.25106475,7.654365,9,False,False,True
2201,1.1125,0.85,0.3625,12.303683,5.51397775,2.56562975,3.685435,7,False,True,False
2202,1.275,1.0125,0.3375,21.8007655,10.36174225,4.49339575,5.10291,7,False,True,False
2203,1.0125,0.75,0.2625,8.618248,4.12485225,1.7293195,2.28213475,6,False,True,False
2204,0.875,0.6875,0.275,8.29222875,3.47281375,1.80019325,2.56562975,8,False,False,True
2205,1.3625,1.025,0.35,17.7184375,6.3219385,4.53592,6.6621325,13,False,False,True
2206,1.25,1.0,0.35,18.75319425,7.27164675,4.97533725,6.23689,8,True,False,False
2207,1.75,1.3125,0.475,45.40172425,20.0430965,10.3475675,12.190285,10,True,False,False
2208,0.85,0.6875,0.225,5.85417175,2.05533875,1.2190285,1.984465,10,False,False,True
2209,0.6375,0.4875,0.175,2.08368825,0.72291225,0.56699,0.7087375,6,False,True,False
2210,0.7375,0.5375,0.2125,3.628736,1.3891255,0.963883,1.13398,6,False,True,False
2211,1.5,1.1125,0.3375,26.09571475,12.6155275,5.76912325,7.1724235,9,False,True,False
2212,1.375,1.125,0.325,26.08154,10.716111,6.76135575,8.221355,11,False,False,True
2213,1.1,0.825,0.2875,11.35397475,4.0539785,3.2034935,3.40194,8,True,False,False
2214,1.1625,0.925,0.275,12.6155275,4.63514325,2.721552,4.706017,7,False,True,False
2215,1.1875,0.925,0.3125,14.44407025,6.13766675,3.18931875,4.6776675,9,False,False,True
2216,0.9625,0.75,0.225,7.0023265,3.47281375,1.247378,1.91359125,5,False,True,False
2217,1.675,1.35,0.4375,42.013959,20.9502805,8.29222875,10.3475675,10,False,False,True
2218,0.825,0.5875,0.225,4.6209685,1.74349425,0.963883,1.5592225,10,False,False,True
2219,1.025,0.8125,0.25,10.07824725,4.139027,2.041164,2.9766975,9,False,False,True
2220,1.025,0.7625,0.225,10.02154825,4.4508715,2.11203775,2.83495,7,False,True,False
2221,1.45,1.1375,0.4125,32.21920675,10.4609655,8.51902475,7.7961125,13,True,False,False
2222,1.575,1.25,0.4375,31.48211975,13.2392165,7.597666,9.3269855,10,True,False,False
2223,1.525,1.25,0.4125,36.04638925,13.93377925,5.2446575,13.891255,12,False,False,True
2224,0.9625,0.6375,0.25,9.00096625,3.8838815,1.927766,2.608154,8,False,False,True
2225,1.425,1.125,0.375,27.34309275,15.0535845,5.3580555,5.9250455,9,True,False,False
2226,1.4125,1.1625,0.375,31.99241075,10.6877615,9.99319875,9.355335,16,False,False,True
2227,1.45,1.1125,0.425,33.395711,11.15552825,6.13766675,8.9300925,20,False,True,False
2228,1.15,0.9375,0.3375,13.99047825,5.273007,2.39553275,4.819415,12,False,False,True
2229,1.3625,1.075,0.35,21.885814,8.1930055,5.386405,7.41339425,8,False,True,False
2230,1.45,1.225,0.4875,37.32211675,15.03940975,7.200773,11.623295,18,False,True,False
2231,1.275,1.0,0.3,19.85882475,9.8372765,3.13261975,5.5281525,10,True,False,False
2232,0.7875,0.5875,0.1375,4.2807745,1.8427175,0.7654365,1.1056305,6,False,True,False
2233,1.4375,1.1625,0.3,29.86619825,14.628342,6.19436575,6.6621325,9,False,False,True
2234,1.4375,1.1375,0.4625,32.772022,15.66309875,6.8889285,8.3631025,13,False,False,True
2235,1.3,1.0125,0.2875,21.999212,9.07184,5.23048275,6.23689,8,True,False,False
2236,1.275,0.95,0.325,16.556108,6.350288,3.84135725,5.2446575,13,True,False,False
2237,1.5,1.15,0.375,35.3518265,15.12445825,7.75358825,8.221355,9,False,False,True
2238,1.375,1.0875,0.275,22.849697,9.68135425,5.7549485,6.0951425,9,False,False,True
2239,1.6125,1.275,0.45,45.91201525,22.15513425,9.128539,13.25339125,12,True,False,False
2240,1.275,1.0,0.3125,15.4504775,7.3992195,3.2601925,3.92640575,6,True,False,False
2241,1.5375,1.2375,0.3875,36.47163175,12.3320325,8.3064035,9.19941275,11,False,False,True
2242,1.675,1.2125,0.4375,35.62114675,15.18115725,9.128539,10.942907,9,False,True,False
2243,1.575,1.25,0.45,33.92017675,14.571643,6.59125875,11.32562525,8,True,False,False
2244,1.4625,1.1375,0.3875,32.1199835,15.63474925,6.3219385,8.6465975,12,False,False,True
2245,1.375,1.1,0.3125,21.6873675,9.355335,6.02426875,6.9456275,9,True,False,False
2246,1.1875,0.9,0.275,13.947954,5.9817445,3.118445,4.252425,8,False,True,False
2247,1.55,1.2,0.425,31.31202275,15.1669825,7.087375,8.1363065,10,True,False,False
2248,1.6125,1.3125,0.475,51.27007075,19.94387325,11.01378075,11.1980525,18,True,False,False
2249,1.8625,1.4625,0.475,55.735117,23.91280325,12.3887315,16.59863225,18,True,False,False
2250,0.8,0.575,0.15,3.6570855,1.74349425,0.77961125,1.00640725,7,False,True,False
2251,1.5,1.125,0.375,27.28639375,12.40290625,6.30776375,7.86698625,9,True,False,False
2252,1.2625,1.025,0.375,18.257078,8.0796075,4.1106775,5.953395,11,True,False,False
2253,1.2375,0.9625,0.325,19.57532975,8.85921875,5.0745605,4.9611625,10,True,False,False
2254,1.4875,1.15,0.3875,29.199985,12.11941125,5.8683465,9.36950975,10,False,False,True
2255,1.4625,1.15,0.4625,26.138239,10.30504325,6.0384435,8.0796075,10,False,False,True
2256,1.1375,0.8875,2.825,16.839603,9.412034,3.288542,3.78465825,8,True,False,False
2257,1.2625,1.025,0.3375,18.6256215,8.2497045,3.7704835,5.5281525,15,True,False,False
2258,1.4,1.1375,0.3625,27.612413,15.5071765,4.57844425,6.6621325,9,False,True,False
2259,1.6875,1.425,0.5625,44.9906565,20.9502805,8.49067525,12.3320325,10,True,False,False
2260,0.975,0.725,0.225,7.44174375,3.3168915,1.530873,2.1829115,7,False,True,False
2261,1.475,1.1125,0.325,32.10580875,10.84368375,6.633783,9.07184,13,True,False,False
2262,1.4375,1.125,0.4,27.0737725,12.47378,4.77689075,7.654365,16,False,False,True
2263,1.225,0.975,0.3375,16.40018575,6.98815175,3.4869885,5.6699,13,True,False,False
2264,1.65,1.3375,0.5,50.7739545,20.7801835,9.015141,15.30873,15,False,False,True
2265,1.3875,1.0875,0.3625,26.09571475,11.453198,6.44951125,7.2291225,8,False,False,True
